Year,YearCode,Harvest ,Location,Treatment,Crop,Crop1,Plot,Intercropped,Monocrop,IWG,ALF,NRate,Rep,Date,QLengthCM,QWidthCM,QAreaHa,RowSpacing,RowsSampled,QIWGForWetG ,SIWGForWetG,SIWGDryG ,IWGQual,IWGDM,PlotIWGDryG,PlotIWGDryKG ,PlotIWGDryKgHa,QSpikeDryG,QThreshedGrainDryG,PlotThreshedGrainKgHa,QAlfForWetG,SAlfWetG,SAlfDryG ,AlfQual,AlfDM,PlotAlfDryG,PlotAlfDryKG ,PlotAlfDryKgHa,PlotTotForageKgHa,QWeedsWetG,QWeedsDryG,IWGHeight1,IWGHeight2,IWGHeight3,IWGHeight4,IWGHeight5,IWGHeight6 ,IWGHeight7,IWGHeight8,IWGHeight9,IWGHeight10,IWGHeightAvg,IWGLodgingScore0to9,ALFHeight1,ALFHeight2,ALFHeight3,ALFHeight4,ALFHeight5,ALFHeight6 ,ALFHeight7,ALFHeight8,ALFHeight9,ALFHeight10,ALFHeightAvg,ALFLodgingScore0to9,Weednotes ,LodgingPercent,WinterSurvivalScore ,TillerLength,HeadLength,IWGCounts,AlfalfaLength,CombineAreamM2,CombineAreaHa,IWGNIRDM,IWGCP,IWGADF,IWGaNDF,IWGAsh,IWGFAT,IWGLignin,IWGdNDF30,IWGIVTDMD30,IWGdNDF48,IWGIVTDMD48,IWGCa,IWGP,IWGK,IWGMg,IWGESC,IWGWSC,IWGStarch,ALFNIRDM,ALFCP,ALFADF,ALFaNDF,ALFAsh,ALFFAT,ALFLignin,ALFdNDF30,ALFIVTDMD30,ALFdNDF48,ALFIVTDMD48,ALFCa,ALFP,ALFK,ALFMg,ALFESC,ALFWSC,ALFStarch,image_sample_wt_g,hull_N,nkd_N,spklt_N,hull_F,nkd_F,spklt_F,hull_A,hull_A_SD,nkd_A,nkd_A_SD,spklt_A,spklt_A_SD,hull_C,hull_C_SD,nkd_C,nkd_C_SD,spklt_C,spklt_C_SD,hull_L,hull_L_SD,nkd_L,nkd_L_SD,spklt_L,spklt_L_SD,hull_W,hull_W_SD,nkd_W,nkd_W_SD,spklt_W,spklt_W_SD,2023MNGrainDeHulledg,2023MNThreshedhullyweight,2023MNGrainDeHulledKgHa
2023,X,Fall,MN,13,Shockwave + IWG,Shockwave + IWG,1207,y,,y,y,120,14,30-10-23,122,91.5,0.00011163,12,4,394.9,394.9,58.4,,14.78855406,58.4,0.0584,523.1568575,,,,907.4,907.4,202.3,,22.29446771,202.3,0.2023,1812.236854,2335.393711,52.2,5.2,48,50,52,65,46,,,,,,,,64,66,65,77,60,,,,,,,,,,,,,,,,,95.46,19.11,33.47,58.33,10.83,3.32,1.91,38.09,77.64,43.2,86.07,0.48,0.45,3.72,0.33,2.65,7.08,1.21,94.02,19.86,41.78,51.48,8.33,1.55,9.37,16.91,66.37,23.69,70.31,1.6,0.36,2.31,0.35,1.9,5.39,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,5,IWG,IWG,1208,,y,y,,0,14,30-10-23,122,91.5,0.00011163,12,4,261.1,261.1,115.6,,44.27422444,115.6,0.1156,1035.563917,,,,,,,,,,,,1035.563917,41,3.7,29,41,36,39,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,13.36,35.38,62.89,10.55,3.5,2.93,29.38,67.78,40.9,78.72,0.44,0.33,2.78,0.24,2.1,5.98,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,7,IWG,IWG,1209,,y,y,,80,14,30-10-23,122,91.5,0.00011163,12,4,671.4,671.4,206.4,,30.74173369,206.4,0.2064,1848.965332,,,,,,,,,,,,1848.965332,15,3.3,34,39,51,38,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.86,15.19,34.74,61.33,9.89,3.61,1.74,33.26,70.43,44.67,82.5,0.39,0.38,3.05,0.29,2.91,7.22,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,14,Shockwave + IWG,Shockwave + IWG,1210,y,,y,y,160,14,30-10-23,122,91.5,0.00011163,12,4,312.7,312.7,87.3,,27.9181324,87.3,0.0873,782.0478366,,,,769.1,769.1,271.2,,35.26199454,271.2,0.2712,2429.454448,3211.502284,30.7,13,40,52,68,33,64,,,,,,,,53,42,70,57,66,,,,,,,,,,,,,,,,,95.85,19.48,33.57,57.71,10.04,3.26,2.08,36.48,74.11,42.55,84.75,0.43,0.42,3.34,0.34,3.24,7.9,1.15,95.78,20.96,39.01,48.24,9.35,1.54,8.7,16.06,68.75,22.64,71.14,1.73,0.35,2.22,0.34,2.62,6.8,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,11,Shockwave + IWG,Shockwave + IWG,1211,y,,y,y,40,14,30-10-23,122,91.5,0.00011163,12,4,355.5,355.5,122.9,,34.57102672,122.9,0.1229,1100.958524,,,,286,286,121.2,,42.37762238,121.2,0.1212,1085.729643,2186.688166,4.5,1.1,45,38,46,70,43,,,,,,,,64,70,51,48,57,,,,,,,,,,,,,,,,,95.76,17.76,33.5,59.76,9.38,3.16,2.02,35.99,74.61,43.27,84.27,0.4,0.42,3.34,0.3,2.95,7.41,1.27,94.87,21.76,39.75,47.76,9.64,1.21,8.98,15.98,68.43,22.18,72.59,1.6,0.36,2.33,0.34,1.96,5.89,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,20,WL + IWG,WL + IWG,1212,y,,y,y,0,14,30-10-23,122,91.5,0.00011163,12,4,800.1,800.1,200.1,,25.00937383,200.1,0.2001,1792.52889,,,,452.4,452.4,142.7,,31.5428824,142.7,0.1427,1278.330198,3070.859088,0,0,50,51,52,45,52,,,,,,,,65,55,55,78,52,,,,,,,,,,,,,,,,,95.56,17.07,36.49,59.26,11.58,2.82,3.22,34.51,75,39.88,81.97,0.49,0.42,3.79,0.31,2.26,6.65,1.33,95.77,20.38,42.4,53.21,8.4,1.18,9.11,18.42,66.38,25.5,68.83,1.47,0.37,2.31,0.32,1.7,6.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,9,IWG,IWG,1213,,y,y,,160,14,30-10-23,122,91.5,0.00011163,12,4,488.5,488.5,181.7,,37.19549642,181.7,0.1817,1627.698647,,,,,,,,,,,,1627.698647,88.5,32.3,22,30,30,40,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.07,13.12,35.28,62.07,9.32,3.52,2.58,29.58,64.93,41.75,78.57,0.36,0.31,2.18,0.22,3.15,7.4,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,21,WL + IWG,WL + IWG,1214,y,,y,y,80,14,30-10-23,122,91.5,0.00011163,12,4,143,143,39.4,,27.55244755,39.4,0.0394,352.9517155,,,,456.8,456.8,169.4,,37.08406305,169.4,0.1694,1517.513213,1870.464929,7.8,5.5,37,33,58,56,44,,,,,,,,43,42,38,42,57,,,,,,,,,,,,,,,,,94.75,20.95,29.89,52.36,11.14,3.97,2.48,33.86,76.76,38.18,87.23,0.52,0.39,3.05,0.37,5.39,9.31,1.64,95.59,19.57,37.55,44.68,8.62,1.74,9.07,13.67,69.58,19.68,73.59,1.63,0.31,1.96,0.29,3.02,6.63,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,10,Shockwave + IWG,Shockwave + IWG,1215,y,,y,y,0,14,30-10-23,122,91.5,0.00011163,12,4,119.3,119.3,23.8,,19.94970662,23.8,0.0238,213.2043358,,,,628.7,628.7,253.1,,40.25767457,253.1,0.2531,2267.311655,2480.51599,46.3,8.2,44,55,49,47,54,,,,,,,,58,74,52,73,56,,,,,,,,,,,,,,,,,94.01,19.98,33.06,56.54,10.75,3.05,2.7,36.19,77.21,39.12,85.63,0.57,0.42,3.41,0.37,3.94,7.75,1.57,94.95,20.24,40.77,50.58,8.35,1.26,9.28,16.17,65.72,22.96,71.21,1.4,0.34,2.3,0.3,2.2,5.43,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,4,Higest,Higest,1216,,y,,y,80,14,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,344.2,344.2,147.5,,42.85299245,147.5,0.1475,1321.329392,1321.329392,22,7.7,,,,,,,,,,,,,59,53,68,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.33,21.5,37.64,45.73,7.95,1.5,8.97,15.02,69.03,21.83,73.42,1.57,0.34,2.14,0.32,2.37,5.96,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,2,Higest + IWG,Higest + IWG,1217,y,,y,y,80,14,30-10-23,122,91.5,0.00011163,12,4,212.9,212.9,66.6,,31.28229216,66.6,0.0666,596.6138135,,,,376.1,376.1,166.9,,44.37649561,166.9,0.1669,1495.1178,2091.731613,1.8,1,32,54,38,41,48,,,,,,,,62,72,53,63,68,,,,,,,,,,,,,,,,,95.17,20.14,30.81,54.03,10.75,3.68,2.45,33.38,76.1,38.38,85.36,0.45,0.4,3.26,0.36,4.94,8.9,1.26,95.59,20.68,37.95,46.5,8.5,1.52,8.97,14.85,67.9,21.5,73.23,1.69,0.31,1.86,0.34,2.66,6.27,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,1,Higest + IWG,Higest + IWG,1218,y,,y,y,0,14,30-10-23,122,91.5,0.00011163,12,4,94.4,94.4,32.5,,34.4279661,32.5,0.0325,291.1403745,,,,222.6,222.6,96.4,,43.30637916,96.4,0.0964,863.5671414,1154.707516,4.2,1.6,42,35,38,51,48,,,,,,,,61,57,61,47,59,,,,,,,,,,,,,,,,,94.85,20.72,29.34,52.04,11.15,3.68,2.24,34.41,78.72,38.95,87.97,0.46,0.41,3.3,0.36,5.44,9.2,1.41,95.73,21.01,38.96,46.84,8.01,1.42,9.27,14.23,67,20.44,70.78,1.62,0.33,2.08,0.29,2.65,6.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,12,Shockwave + IWG,Shockwave + IWG,1219,y,,y,y,80,14,30-10-23,122,91.5,0.00011163,12,4,318.7,318.7,97.2,,30.49890179,97.2,0.0972,870.7336737,,,,331.8,331.8,144.8,,43.64074744,144.8,0.1448,1297.142345,2167.876019,3.5,1,48,58,44,30,42,,,,,,,,72,80,54,60,48,,,,,,,,,,,,,,,,,95.63,20.51,30.67,54.56,9.9,3.48,1.67,37.18,79.39,41.79,88.15,0.44,0.44,3.62,0.34,4.43,8.69,1.1,95.64,22.04,37.24,45.67,8.77,1.54,8.6,15.33,69.41,21.84,72.74,1.7,0.35,2.12,0.35,2.76,6.64,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,3,Higest,Higest,1220,,y,,y,0,14,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,437.8,437.8,171.8,,39.24166286,171.8,0.1718,1539.01281,1539.01281,57.6,18,,,,,,,,,,,,,62,59,67,62,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.64,19.21,42.95,52.36,8.31,1.1,9.65,16.38,64.39,23.52,69.85,1.35,0.34,2.15,0.28,1.67,5.39,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,6,IWG,IWG,1221,,y,y,,40,14,30-10-23,122,91.5,0.00011163,12,4,617,617,193.3,,31.32901135,193.3,0.1933,1731.613366,,,,,,,,,,,,1731.613366,5.4,1.5,35,41,47,34,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,14.79,36.57,62.21,11.66,3.26,2.82,32.32,70.62,41.56,79.95,0.43,0.39,3.42,0.29,2.17,6.26,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,17,Shockwave,Shockwave,1222,,y,,y,80,14,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,589.6,589.6,213.5,,36.2109905,213.5,0.2135,1912.568306,1912.568306,29.1,7.8,,,,,,,,,,,,,60,72,77,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88,19.61,43.15,53.52,8.72,1.07,9.52,17.34,64.57,24.66,69.78,1.31,0.36,2.55,0.27,1.27,5.07,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,18,Shockwave,Shockwave,1223,,y,,y,120,14,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,385.9,385.9,145.5,,37.70406841,145.5,0.1455,1303.413061,1303.413061,239.4,71.2,,,,,,,,,,,,,43,91,60,61,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,19.76,44.12,53.38,8.35,0.93,9.75,16.54,63.14,23.55,68.38,1.41,0.35,2.34,0.31,1.75,5.5,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,19,Shockwave,Shockwave,1224,,y,,y,160,14,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,888.4,888.4,272.6,,30.68437641,272.6,0.2726,2441.995879,2441.995879,8.2,2.2,,,,,,,,,,,,,92,59,62,72,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.98,18.38,45.65,54.98,9.37,0.88,10.01,16.87,63.35,24.08,67.61,1.25,0.35,2.43,0.26,1.73,6.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,10,Shockwave + IWG,Shockwave + IWG,1301,y,,y,y,0,15,30-10-23,122,91.5,0.00011163,12,4,201.2,201.2,69.6,,34.59244533,69.6,0.0696,623.4883096,,,,396.2,396.2,166.4,,41.99899041,166.4,0.1664,1490.638717,2114.127027,7.7,6.7,26,30,41,30,37,,,,,,,,47,69,56,64,50,,,,,,,,,,,,,,,,,96.55,17.5,35.78,59.47,12.89,3.43,3.35,29.18,65.48,38.07,78.11,0.44,0.37,2.68,0.29,1.51,6.39,1.12,95.64,20.9,35.98,44.08,11.05,1.86,8.34,13.55,69.29,19.56,72.49,1.86,0.31,1.41,0.39,2.46,6.37,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,8,IWG,IWG,1302,,y,y,,120,15,30-10-23,122,91.5,0.00011163,12,4,355.2,355.2,107.7,,30.32094595,107.7,0.1077,964.7944101,,,,,,,,,,,,964.7944101,134.1,33.5,31,26,35,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.19,15.02,36.16,62.17,12,3.44,3.05,29.84,66.96,40.69,77.77,0.41,0.37,3.02,0.24,1.48,5.76,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,16,Shockwave,Shockwave,1303,,y,,y,40,15,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,577.6,577.6,240.5,,41.63781163,240.5,0.2405,2154.438771,2154.438771,175.8,43.9,,,,,,,,,,,,,49,65,63,44,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.92,20.36,39.26,48.99,9.21,1.58,8.95,16.87,68.49,23.93,73.54,1.52,0.34,2.27,0.33,1.67,5.12,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,13,Shockwave + IWG,Shockwave + IWG,1304,y,,y,y,120,15,30-10-23,122,91.5,0.00011163,12,4,99.2,99.2,32.7,,32.96370968,32.7,0.0327,292.9320075,,,,202.4,202.4,85.8,,42.39130435,85.8,0.0858,768.6105886,1061.542596,52.5,13.8,19,20,31,37,35,,,,,,,,71,57,56,60,50,,,,,,,,,,,,,,,,,95.8,19.6,28.4,50.66,11.94,3.92,3.12,31.31,78.45,36.31,86.11,0.44,0.37,3.34,0.3,6.19,9.11,1.26,95.12,21.57,30.11,37.34,9.57,2.26,7.48,11.84,74.08,17.51,78.07,1.93,0.3,1.9,0.38,4.66,7.56,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,12,Shockwave + IWG,Shockwave + IWG,1305,y,,y,y,80,15,30-10-23,122,91.5,0.00011163,12,4,121.8,121.8,46.7,,38.34154351,46.7,0.0467,418.3463227,,,,175.4,175.4,94.9,,54.10490308,94.9,0.0949,850.1298934,1268.476216,1.8,0.7,24,30,33,26,25,,,,,,,,50,49,55,43,37,,,,,,,,,,,,,,,,,96.09,19.53,30.87,54.59,11.45,3.87,2.73,33.09,75.68,38.83,84.05,0.43,0.4,3.31,0.31,4.42,8.16,1.05,95.07,21.56,34.66,43.39,9.09,1.96,8.29,14.14,71.29,21.4,76.43,1.66,0.32,1.98,0.35,2.96,6.03,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,9,IWG,IWG,1306,,y,y,,160,15,30-10-23,122,91.5,0.00011163,12,4,552.1,552.1,166.5,,30.15758015,166.5,0.1665,1491.534534,,,,,,,,,,,,1491.534534,142.7,14,30,34,37,35,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.21,14.44,34.44,62.28,9.16,3.81,2.04,31.63,68.09,44.04,80.39,0.41,0.37,2.74,0.24,2.33,6.49,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,2,Higest + IWG,Higest + IWG,1307,y,,y,y,80,15,30-10-23,122,91.5,0.00011163,12,4,242,242,78.2,,32.31404959,78.2,0.0782,700.5285318,,,,115,115,78.7,,68.43478261,78.7,0.0787,705.0076144,1405.536146,10,4.8,40,40,32,40,42,,,,,,,,52,61,61,50,41,,,,,,,,,,,,,,,,,95.52,16.05,35.84,61.66,11.02,2.94,2.94,34.39,73.71,41.82,81.43,0.43,0.4,3.57,0.26,1.83,5.8,1.3,95.17,21.16,40.91,50.44,9.16,1.27,8.99,17.71,67.07,24.95,72.86,1.45,0.37,2.63,0.3,1.58,5.36,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,14,Shockwave + IWG,Shockwave + IWG,1308,y,,y,y,160,15,30-10-23,122,91.5,0.00011163,12,4,219.8,219.8,66.9,,30.43676069,66.9,0.0669,599.3012631,,,,342.2,342.2,135.6,,39.62594974,135.6,0.1356,1214.727224,1814.028487,4.2,1.7,50,46,50,49,38,,,,,,,,56,51,48,51,54,,,,,,,,,,,,,,,,,95.57,18.59,34.74,58.59,10.96,2.98,3.14,34.96,75.27,39.51,82.13,0.46,0.41,3.69,0.3,2.84,7.22,1.14,95.2,20.38,42.54,53.63,8.76,1.27,9.28,18.68,64.39,26.19,69.18,1.54,0.37,2.53,0.31,1.35,5.01,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,19,Shockwave,Shockwave,1309,,y,,y,160,15,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,466,466,233.4,,50.08583691,233.4,0.2334,2090.835797,2090.835797,56.7,17.3,,,,,,,,,,,,,65,86,63,62,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.57,20.06,40.76,50.25,8.26,1.36,9.24,16.35,65.86,23.54,70.06,1.44,0.34,2.33,0.31,1.94,5.69,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,22,WL,WL,1310,,y,,y,0,15,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,349.9,349.9,126.5,,36.15318662,126.5,0.1265,1133.207919,1133.207919,116.9,33.8,,,,,,,,,,,,,60,58,57,59,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.76,20.89,39.04,46.89,8.34,1.23,9.13,15.04,68.82,21.89,71.81,1.61,0.32,2.15,0.28,2.14,6.3,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,17,Shockwave,Shockwave,1311,,y,,y,80,15,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,634.7,634.7,207.2,,32.64534426,207.2,0.2072,1856.131864,1856.131864,22.2,5.9,,,,,,,,,,,,,76,57,62,70,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.39,21.25,35.37,43.26,9.34,1.83,8.62,12.45,69.54,18.64,74.39,1.64,0.31,1.82,0.32,3.17,6.21,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,7,IWG,IWG,1312,,y,y,,80,15,30-10-23,122,91.5,0.00011163,12,4,1138.8,1138.8,310.4,,27.2567615,310.4,0.3104,2780.61453,,,,,,,,,,,,2780.61453,30.9,6.8,40,43,67,55,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.61,17.13,33.05,58.02,10.16,3.49,1.48,35.71,76,43.71,85.87,0.4,0.41,3.37,0.32,3.77,8.26,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,3,Higest,Higest,1313,,y,,y,0,15,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,341.2,341.2,140.6,,41.20750293,140.6,0.1406,1259.518051,1259.518051,100.1,30.2,,,,,,,,,,,,,44,54,49,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.22,22.38,37.78,47.32,11.25,1.53,8.51,15.9,68.18,22.55,73.27,1.65,0.36,2.09,0.37,1.43,5.31,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,23,WL,WL,1314,,y,,y,80,15,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,312.4,312.4,147.3,,47.15108835,147.3,0.1473,1319.537759,1319.537759,59.3,21.2,,,,,,,,,,,,,42,48,43,48,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88,21.88,32.29,39.51,10.03,2.11,7.83,13.11,73.04,19.61,78.35,1.76,0.33,1.99,0.37,3.31,6.4,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,1,Higest + IWG,Higest + IWG,1315,y,,y,y,0,15,30-10-23,122,91.5,0.00011163,12,4,173.9,173.9,55.8,,32.08740656,55.8,0.0558,499.8656275,,,,477.4,477.4,212.3,,44.47004608,212.3,0.2123,1901.818508,2401.684135,8.2,5,31,34,40,30,32,,,,,,,,61,57,52,51,60,,,,,,,,,,,,,,,,,96.11,19.47,31.94,56.05,9.92,3.4,2.7,33.71,74.52,39.23,84.16,0.45,0.4,3.16,0.31,3.42,8,1.26,95.25,20.95,37.16,45.37,9.68,1.59,8.7,13.89,68.79,20.53,73.48,1.61,0.32,1.68,0.35,2.29,5.96,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,20,WL + IWG,WL + IWG,1316,y,,y,y,0,15,30-10-23,122,91.5,0.00011163,12,4,120.9,120.9,54.5,,45.07857734,54.5,0.0545,488.2200125,,,,296.1,296.1,171.5,,57.91962175,171.5,0.1715,1536.325361,2024.545373,1.6,1,23,36,40,27,52,,,,,,,,55,50,66,59,50,,,,,,,,,,,,,,,,,96.08,17.41,35.18,61.17,9.04,3,3.44,33.18,70.42,39.5,78.84,0.45,0.38,2.98,0.25,2.07,6.01,1.12,95.03,22.24,35.95,45.2,9.69,1.79,8.53,15.06,69.37,21.88,74.86,1.8,0.33,1.91,0.38,2.15,5.49,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,5,IWG,IWG,1317,,y,y,,0,15,30-10-23,122,91.5,0.00011163,12,4,52,52,24.9,,47.88461538,24.9,0.0249,223.0583177,,,,,,,,,,,,223.0583177,6,2.8,23,39,31,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.89,15.41,32.96,59.31,10.11,3.85,2.64,30.71,69.83,41.91,81.04,0.4,0.36,2.67,0.26,3.26,6.85,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,11,Shockwave + IWG,Shockwave + IWG,1318,y,,y,y,40,15,30-10-23,122,91.5,0.00011163,12,4,144,144,47.4,,32.91666667,47.4,0.0474,424.6170384,,,,317.8,317.8,146.3,,46.03524229,146.3,0.1463,1310.579593,1735.196632,0,0,44,46,30,34,37,,,,,,,,85,71,66,66,55,,,,,,,,,,,,,,,,,96.29,17.71,33.76,60.45,9.13,3.44,3.03,32.5,70.9,40.93,80.2,0.42,0.38,2.93,0.29,2.92,7.03,1.13,95.48,21.83,36.71,45.45,9.35,1.67,8.68,14.47,69.49,21.29,73.57,1.67,0.33,1.78,0.36,1.92,5.8,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,21,WL + IWG,WL + IWG,1319,y,,y,y,80,15,30-10-23,122,91.5,0.00011163,12,4,169.7,169.7,53.7,,31.64407778,53.7,0.0537,481.0534802,,,,254.8,254.8,108.7,,42.66091052,108.7,0.1087,973.7525755,1454.806056,4.5,1.4,26,42,39,38,38,,,,,,,,50,40,51,52,56,,,,,,,,,,,,,,,,,95.87,18.1,32.63,58.56,10.33,3.41,1.95,36.44,75.65,43.14,84.35,0.42,0.42,3.59,0.3,3.23,7.3,1,94.83,23.52,34.87,44.02,9.87,1.66,7.94,16.48,72.28,23.36,77.45,1.71,0.37,2.42,0.37,2.43,5.86,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,15,Shockwave,Shockwave,1321,,y,,y,0,15,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,885.6,885.6,287.5,,32.46386631,287.5,0.2875,2575.472543,2575.472543,64.1,15.9,,,,,,,,,,,,,50,44,49,43,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.52,21.52,35.6,43.52,9.89,1.56,8.33,14.9,71.86,21.22,75.52,1.65,0.33,2.25,0.32,2.75,6.69,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,18,Shockwave,Shockwave,1322,,y,,y,120,15,30-10-23,122,91.5,0.00011163,12,4,,,,,,,,,,,,503.8,503.8,202.2,,40.1349742,202.2,0.2022,1811.341037,1811.341037,213.3,67.1,,,,,,,,,,,,,71,64,63,76,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.16,20.79,38.63,47.01,9.5,1.38,8.72,15.4,68.59,22.01,73.21,1.52,0.35,2.08,0.32,2.22,6.22,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,X,Fall,MN,6,IWG,IWG,1323,,y,y,,40,15,30-10-23,122,91.5,0.00011163,12,4,757.3,757.3,218.2,,28.81288789,218.2,0.2182,1954.671683,,,,,,,,,,,,1954.671683,62.7,16,40,51,40,33,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.66,18.18,34.09,58.46,10.76,3.17,1.91,36.53,76.62,43.64,85.46,0.42,0.43,3.61,0.31,2.6,6.92,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
